"","Date","Vendite_1","Scontrini_1","Vendite_2","Scontrini_2","Vendite_3","Scontrini_3","Vendite_4","Scontrini_4","Vendite_5","Scontrini_5","Vendite_6","Scontrini_6","week_day"
"748",2019-01-18,6082.33,775,12911.71,1240,0,0,4010.94,822,8154.36,968,7338.18,996,"Friday"
"749",2019-01-19,9609.94,1152,14385.67,1313,0,0,4975.09,958,9748.65,1157,7239.84,919,"Saturday"
"750",2019-01-20,9531.4,1042,11378.09,933,0,0,3788.02,635,8169.57,914,5659.8,673,"Sunday"
"751",2019-01-21,3159.82,419,7404.43,723,0,0,3765.6,856,5307.29,671,3775.46,549,"Monday"
"752",2019-01-22,3267.15,418,6941.86,693,0,0,3110.18,753,4664.84,584,4261.69,641,"Tuesday"
"753",2019-01-23,1891.8,262,7202.7,691,0,0,3330.58,729,4968.98,622,3891.45,576,"Wednesday"
"754",2019-01-24,3946.22,497,9300.17,930,0,0,3801.97,802,5927.43,757,5698.69,798,"Thursday"
"755",2019-01-25,6541.06,822,11542.66,1158,0,0,4360.47,881,7509.91,923,6315.78,882,"Friday"
"756",2019-01-26,11377.61,1368,14507.25,1333,0,0,4897.66,934,10425.67,1214,7777.9,933,"Saturday"
"757",2019-01-27,8910.6,1045,10306.35,885,0,0,3353.92,618,7392.57,855,4629.28,629,"Sunday"
"758",2019-01-28,3322.34,471,7462.62,719,0,0,3270.24,754,4622.87,644,4600.96,665,"Monday"
"759",2019-01-29,3338.71,432,6805.93,688,0,0,3382.51,723,4685.36,660,4744.71,673,"Tuesday"
"760",2019-01-30,2903.97,356,6749.35,695,0,0,3239.31,678,4176.5,572,4026.89,545,"Wednesday"
"761",2019-01-31,3002.35,370,7361.94,717,0,0,3103,711,5391.06,665,4084.98,578,"Thursday"
"762",2019-02-01,4549.53,570,11587.94,1119,0,0,3437.08,764,6133.68,749,5500.85,699,"Friday"
"763",2019-02-02,10594.64,1214,14666.85,1342,0,0,4470.11,898,9820.65,1167,7096.47,914,"Saturday"
"764",2019-02-03,9951.75,1099,11339.23,987,0,0,2635.45,519,7611.46,919,5618.13,705,"Sunday"
"765",2019-02-04,3573.24,474,7261.55,742,0,0,3123.56,740,5412.18,737,4175.44,610,"Monday"
"766",2019-02-05,3562.61,448,6828.71,701,0,0,3118.42,760,4861.2,683,4702.05,692,"Tuesday"
"767",2019-02-06,3958.38,505,7427.07,745,0,0,3318.69,721,5757.11,756,4893.53,679,"Wednesday"
"768",2019-02-07,3090.39,385,7906.1,764,0,0,2996.55,706,5688.98,753,4516.07,612,"Thursday"
"769",2019-02-08,5646.48,693,12142.58,1214,0,0,3698.01,810,8230.22,982,7043.99,947,"Friday"
"770",2019-02-09,10765.95,1296,12913.48,1225,0,0,4374.89,851,10369.09,1212,6529.3,861,"Saturday"
"771",2019-02-10,9018.82,1008,10802.76,912,0,0,2836.7,547,8419.53,950,4854.46,637,"Sunday"
"772",2019-02-11,3421.18,483,7420.71,756,0,0,3517.86,817,4782.3,651,4223.06,633,"Monday"
"773",2019-02-12,3982.89,488,6836.11,727,0,0,3477.3,800,5096.81,686,4582,640,"Tuesday"
"774",2019-02-13,4043.69,540,8315.12,829,0,0,3425.8,808,5437.26,681,4982.89,710,"Wednesday"
"775",2019-02-14,4813.19,620,10058.32,954,0,0,4292.22,864,6747.37,863,5566.27,791,"Thursday"
"776",2019-02-15,6345.31,801,12295.05,1206,0,0,4177.25,861,7451.15,953,7556.05,997,"Friday"
"777",2019-02-16,11001.66,1332,13884.96,1298,0,0,4524.24,905,9561.54,1105,6516.39,896,"Saturday"
"778",2019-02-17,9302.67,1048,12030.18,1025,0,0,3501.57,636,8775.96,1004,5650.9,730,"Sunday"
"779",2019-02-18,3080.71,457,7288.55,759,0,0,3460.26,782,4903.79,689,4615.68,701,"Monday"
"780",2019-02-19,3387.51,458,7193.11,765,0,0,3350.36,756,5459.59,677,5133.77,698,"Tuesday"
"781",2019-02-20,3745.61,469,8204.81,803,0,0,3705.01,803,6644.58,857,4574.99,666,"Wednesday"
"782",2019-02-21,4401.63,578,8419.5,905,0,0,3623.24,744,6621.66,890,6136.21,808,"Thursday"
"783",2019-02-22,6599.42,809,12386.42,1206,0,0,3893.23,832,8195.8,1007,7443.7,1016,"Friday"
"784",2019-02-23,11078.52,1249,14667.41,1338,0,0,5166.45,975,9581.43,1145,6427.71,837,"Saturday"
"785",2019-02-24,8560.39,1003,12207.63,1005,0,0,3623.15,648,8127.2,901,5934.68,768,"Sunday"
"786",2019-02-25,3376.31,492,7488.62,740,0,0,3643.21,832,4851.47,755,4464.43,736,"Monday"
"787",2019-02-26,3501.01,508,6897.88,736,0,0,3280.71,832,5131.82,728,4601.65,792,"Tuesday"
"788",2019-02-27,3828.05,549,7767.56,790,0,0,3919.62,934,6067.41,888,4743.66,776,"Wednesday"
"789",2019-02-28,4270.47,596,8687.57,876,0,0,3252.95,848,6167.08,896,4952.25,834,"Thursday"
"790",2019-03-01,6485.11,840,12920.62,1285,0,0,4486.52,1016,7327.71,1031,7695.46,1105,"Friday"
"791",2019-03-02,10544.56,1422,13987.96,1295,0,0,4820.34,1098,9541.12,1259,7232.68,1045,"Saturday"
"792",2019-03-03,8858.41,1132,11235.79,969,0,0,3546.1,707,7715.67,983,5544.94,802,"Sunday"
"793",2019-03-04,5437.22,677,6767.12,735,0,0,3353.93,828,5745.97,761,4243.81,614,"Monday"
"794",2019-03-05,4920.21,590,7372.38,784,0,0,3334.62,745,6628.79,868,4108.75,647,"Tuesday"
"795",2019-03-06,4062.91,540,7015.28,744,0,0,3176.32,740,5124.99,698,5153.92,753,"Wednesday"
"796",2019-03-07,3640.4,477,8028.04,838,0,0,3028.33,716,5411.64,757,4851.83,728,"Thursday"
"797",2019-03-08,6403.51,811,12044.27,1200,0,0,3604.32,777,8762.02,1080,7484.09,974,"Friday"
"798",2019-03-09,10535.59,1341,13690.91,1330,0,0,3620.34,827,10488.23,1248,6484.46,832,"Saturday"
"799",2019-03-10,8381.99,1005,12083.33,1020,0,0,3324.72,669,8237.29,947,4901.39,687,"Sunday"
"800",2019-03-11,2988.04,459,6399.53,675,0,0,3847.04,844,4604.07,625,4821.05,730,"Monday"
"801",2019-03-12,3674.71,467,7072.3,735,0,0,3297.34,732,4938.62,674,5312.74,771,"Tuesday"
"802",2019-03-13,3790.64,521,7611.47,769,0,0,3737.44,781,5656.91,766,4608.88,690,"Wednesday"
"803",2019-03-14,3710.22,530,8116.79,833,0,0,3256.78,756,5503.09,722,4772.49,699,"Thursday"
"804",2019-03-15,5579.36,732,10984.05,1186,0,0,4787.33,987,8863.11,1088,8111.5,1139,"Friday"
"805",2019-03-16,10855.93,1385,14913.82,1393,0,0,4515.85,917,8696.9,1064,8313.28,1068,"Saturday"
"806",2019-03-17,9611.32,1125,13037.91,1118,0,0,3176.45,612,9274.71,1067,5133.95,632,"Sunday"
"807",2019-03-18,3916.77,553,7839.25,789,0,0,3336.76,764,4657.29,672,4223.95,662,"Monday"
"808",2019-03-19,4027.99,528,7532.64,763,0,0,3802.67,802,5733.68,713,5307.46,804,"Tuesday"
"809",2019-03-20,3652.4,468,8033.87,830,0,0,3688.97,802,5536.56,756,4875.53,745,"Wednesday"
"810",2019-03-21,3829.99,553,8433.72,835,0,0,3372.5,785,6412.39,813,5297.56,728,"Thursday"
"811",2019-03-22,6528.48,842,10928.6,1135,0,0,3976.2,867,8343.08,1039,6596.07,908,"Friday"
"812",2019-03-23,10419.31,1293,14271.19,1304,0,0,4593.75,927,9509.27,1141,6561.81,913,"Saturday"
"813",2019-03-24,8288.55,1011,11052.31,1008,0,0,3628.17,680,9225.66,1091,6388.09,769,"Sunday"
"814",2019-03-25,3181.07,434,6718.39,710,0,0,3472.19,774,5121.28,739,4258.97,657,"Monday"
"815",2019-03-26,3514.39,498,6529.04,702,0,0,3203.38,749,5269.64,736,4779.4,723,"Tuesday"
"816",2019-03-27,3906.16,523,7412.01,778,0,0,3624.96,791,5592.15,761,4327.25,669,"Wednesday"
"817",2019-03-28,4466.76,610,9304.69,984,0,0,4040.76,841,6630.77,868,6244.53,829,"Thursday"
"818",2019-03-29,5633.65,754,11281.07,1167,0,0,4237.7,861,7565.87,1031,7214.38,991,"Friday"
"819",2019-03-30,10040.49,1299,13417.71,1332,0,0,4391.79,909,10220.37,1261,6815.57,869,"Saturday"
"820",2019-03-31,8337.43,987,11330.84,1010,0,0,3743.18,720,8677.36,983,5171.91,721,"Sunday"
"821",2019-04-01,3961.41,561,7392.87,773,0,0,3487.25,832,5318.39,721,3839.06,629,"Monday"
"822",2019-04-02,3552.3,500,7248.08,751,0,0,3384.85,781,5347.66,721,4962.65,738,"Tuesday"
"823",2019-04-03,4276.68,513,7906.2,823,0,0,3311.4,742,5354.96,799,4609.96,681,"Wednesday"
"824",2019-04-04,3599.57,523,8225.89,856,0,0,3280.48,747,5699.09,734,5041.57,704,"Thursday"
"825",2019-04-05,6615.79,880,11541.56,1255,0,0,4059.39,864,7370.43,969,6950.14,959,"Friday"
"826",2019-04-06,10591.73,1286,13354.77,1329,0,0,4320.4,959,9788.43,1199,7575.36,990,"Saturday"
"827",2019-04-07,10514.58,1259,11890.72,1113,0,0,3757.96,664,7783.84,956,6295.41,743,"Sunday"
"828",2019-04-08,3443.76,496,6701.43,748,0,0,3260.67,789,4376.51,643,3899.87,622,"Monday"
"829",2019-04-09,3868.72,512,7545.83,801,0,0,3369.35,812,5034.94,715,4411.13,668,"Tuesday"
"830",2019-04-10,3461.54,478,7737.68,804,0,0,3450.59,785,4716.87,647,4626.38,655,"Wednesday"
"831",2019-04-11,4342.76,561,8665.59,859,0,0,3600.22,803,6192.52,825,5143.32,714,"Thursday"
"832",2019-04-12,6961.4,899,11440.79,1188,0,0,3985.79,894,8225.47,995,7024.4,964,"Friday"
"833",2019-04-13,10486.91,1317,15216.99,1397,0,0,4511.07,962,9827.66,1178,8223.28,1018,"Saturday"
"834",2019-04-14,10782.86,1173,11719.73,1014,0,0,3480.2,618,7884.58,881,5738.89,682,"Sunday"
"835",2019-04-15,3928.26,530,7756.87,795,0,0,3760.83,851,4797.29,719,4857.22,703,"Monday"
"836",2019-04-16,4057.71,531,7474.38,770,0,0,3492.53,803,5933.42,766,4607.48,706,"Tuesday"
"837",2019-04-17,5538.08,710,9199.35,937,0,0,4828.16,1024,6701.83,897,6204.19,883,"Wednesday"
"838",2019-04-18,6972.1,911,10725.72,1141,0,0,4188.75,944,7385.44,1053,6393.96,979,"Thursday"
"839",2019-04-19,6773.17,900,11544.57,1181,0,0,3907.32,842,8523.19,1054,5510.67,829,"Friday"
"840",2019-04-20,10625.34,1338,12557.98,1248,0,0,4965.21,1001,9355.23,1171,5807.23,792,"Saturday"
"841",2019-04-21,2532.04,290,5900.83,564,0,0,0,0,4214.62,514,2478.29,337,"Sunday"
"842",2019-04-22,6091.74,738,10179.93,941,0,0,0,0,7058.63,849,4278.34,584,"Monday"
"843",2019-04-23,7040.27,867,9767.94,896,0,0,3593.62,726,5740.71,760,4321.72,641,"Tuesday"
"844",2019-04-24,7786.08,969,10401.59,1023,0,0,3433.56,727,7235.4,912,5266.11,720,"Wednesday"
"845",2019-04-25,10266.48,1153,11303.33,1020,0,0,3124.37,621,7313.96,877,5069.03,700,"Thursday"
"846",2019-04-26,8838.38,1027,10976.91,1157,0,0,3419.52,780,7241.05,939,5474.36,805,"Friday"
"847",2019-04-27,10105.58,1302,13567.39,1314,0,0,4318.51,852,8777.59,1103,5837,898,"Saturday"
"848",2019-04-28,7520.54,898,10618.37,990,0,0,3382.74,661,7542.47,954,4331.75,642,"Sunday"
"849",2019-04-29,4404.09,587,6755.57,764,0,0,3123.79,725,5152.58,770,4303.54,691,"Monday"
"850",2019-04-30,6391.14,795,9814.44,996,0,0,3860.33,832,7015.9,909,5680.66,873,"Tuesday"
"851",2019-05-01,6583.44,799,10710.25,970,0,0,3289.64,700,6514.38,842,4813.95,690,"Wednesday"
"852",2019-05-02,3300.88,457,7254.26,773,0,0,3191.45,733,5207.93,712,4466.11,681,"Thursday"
"853",2019-05-03,6900.29,891,11292.93,1185,0,0,3627.96,824,6610.9,878,6255.01,981,"Friday"
"854",2019-05-04,8981.83,1119,14050.2,1360,0,0,3980.44,911,9988.69,1224,6994.54,922,"Saturday"
"855",2019-05-05,10350.35,1297,9890.24,957,0,0,3361.2,614,7654.25,844,5150.75,681,"Sunday"
"856",2019-05-06,3632.61,482,7809.97,858,0,0,2981.1,690,5134.84,701,4382.57,719,"Monday"
"857",2019-05-07,3715.51,463,7685.37,807,0,0,2800.23,673,5038.32,660,4396.3,682,"Tuesday"
"858",2019-05-08,4181.5,524,7818.1,803,0,0,2990.18,643,5519.58,715,5193.9,729,"Wednesday"
"859",2019-05-09,4270.09,550,8092,828,0,0,3252.22,717,5197.78,713,5525.81,778,"Thursday"
"860",2019-05-10,6768.63,844,12043.88,1221,0,0,3555.95,746,8283.76,1091,6802.84,919,"Friday"
"861",2019-05-11,10110.52,1283,14041.46,1348,0,0,4936.59,926,9968.17,1265,6048.78,797,"Saturday"
"862",2019-05-12,8726.01,1043,10763.84,976,0,0,4498.31,778,8302.48,977,4724.6,612,"Sunday"
"863",2019-05-13,3973.74,514,7248,758,0,0,3266.39,708,5195.69,726,4034.4,628,"Monday"
"864",2019-05-14,3556.26,515,7480.65,795,0,0,2971.1,663,5548.86,761,4600.65,703,"Tuesday"
"865",2019-05-15,4876.17,602,8995.81,867,0,0,3447.96,701,5400.27,735,5125.5,712,"Wednesday"
"866",2019-05-16,4655.67,709,8403.22,1044,0,0,3678.39,848,6354.07,978,6139.64,1009,"Thursday"
"867",2019-05-17,6545.1,843,12339.01,1228,0,0,3552.29,753,8865.1,1077,7310.33,1034,"Friday"
"868",2019-05-18,11988.42,1348,14140.1,1364,0,0,4532.78,842,9770.58,1248,6301.07,881,"Saturday"
"869",2019-05-19,10034.85,1135,11249.72,1036,0,0,3529.72,608,7740.9,851,4387.89,581,"Sunday"
"870",2019-05-20,3370.59,459,7534.11,776,0,0,3484.07,719,4777.63,677,4491.27,670,"Monday"
"871",2019-05-21,3814.08,477,7858.72,817,0,0,3379.48,776,5961.36,794,4832.52,749,"Tuesday"
"872",2019-05-22,4372.19,551,7731.45,807,0,0,3053.95,630,5278.61,698,5115.05,737,"Wednesday"
"873",2019-05-23,4850.49,626,8779.53,924,0,0,3482.12,799,6093.27,812,5421.45,758,"Thursday"
"874",2019-05-24,6137.82,787,11213.65,1222,0,0,3654.87,779,8262.26,1040,7878.08,1072,"Friday"
"875",2019-05-25,9634.46,1129,14746.01,1403,0,0,4160.56,846,10438.9,1258,6264,845,"Saturday"
"876",2019-05-26,9047.01,1021,12047.47,1087,0,0,3426.87,612,8334.62,914,5245.69,651,"Sunday"
"877",2019-05-27,4929.93,633,7913.28,829,0,0,3452.86,767,5762.66,857,4395.17,721,"Monday"
"878",2019-05-28,3713.5,539,6740.18,733,0,0,3167.05,693,5644.17,775,4868.27,771,"Tuesday"
"879",2019-05-29,3934.4,577,7277.54,767,0,0,3024.43,743,6197.85,903,5100.26,827,"Wednesday"
"880",2019-05-30,4010.07,569,8435.57,838,0,0,3394.17,814,5681.42,847,6152.75,960,"Thursday"
"881",2019-05-31,5230.62,735,11796.77,1226,0,0,3920,868,8468.69,1145,6308.91,1053,"Friday"
"882",2019-06-01,8449.73,1130,13490.28,1327,0,0,4164.26,993,9626.05,1267,6617.67,1095,"Saturday"
"883",2019-06-02,7178.12,906,10830.86,998,0,0,3327.43,669,7001.57,874,5881.37,949,"Sunday"
"884",2019-06-03,3469.55,481,6714.52,723,0,0,3459.41,817,5228.68,731,4042.79,630,"Monday"
"885",2019-06-04,3598.06,495,7061.04,771,0,0,3533.48,845,5459.66,753,4824.64,742,"Tuesday"
"886",2019-06-05,3720.97,533,7461.81,805,0,0,3446.04,764,5229.34,723,5325.06,835,"Wednesday"
"887",2019-06-06,3914.39,540,8104.62,823,0,0,3204.78,780,5035.47,718,5300.53,798,"Thursday"
"888",2019-06-07,6297.41,754,11588.12,1279,0,0,5608.24,1053,9442.44,1193,8081.45,1109,"Friday"
"889",2019-06-08,8275.45,1049,13457.71,1285,0,0,3849.77,809,9272.32,1163,6586.21,900,"Saturday"
"890",2019-06-09,8550.77,1037,10254.83,934,0,0,3496.91,676,7799.99,950,5296.17,753,"Sunday"
"891",2019-06-10,4159.15,533,7631.16,819,0,0,3212.73,704,5598.02,788,4234.49,671,"Monday"
"892",2019-06-11,4184.89,551,7610.45,803,0,0,3473.36,777,5502.44,749,4860.18,728,"Tuesday"
"893",2019-06-12,3953.47,499,8042.82,857,0,0,3642.28,790,5931.09,791,5132,780,"Wednesday"
"894",2019-06-13,4217.67,555,8088.08,819,0,0,3249.39,733,6216.82,814,4608.31,734,"Thursday"
"895",2019-06-14,6437.1,779,10238.17,1112,0,0,3426.68,706,8006.16,1004,6520,947,"Friday"
"896",2019-06-15,8574.9,1001,13242.27,1295,0,0,4071.25,810,9431.07,1119,6865.75,911,"Saturday"
"897",2019-06-16,7492.98,921,10322.49,935,0,0,3504.81,715,8236.97,994,4888.67,691,"Sunday"
"898",2019-06-17,3873.36,535,7615.85,839,0,0,3864.69,791,4685.42,671,4481.61,735,"Monday"
"899",2019-06-18,3850.91,484,7598.78,804,0,0,3263.11,765,5500.08,718,4134.9,649,"Tuesday"
"900",2019-06-19,4022.87,506,8009.6,847,0,0,3732.78,797,5950.43,841,5963,851,"Wednesday"
"901",2019-06-20,4483.75,596,9090.08,972,0,0,3809.5,817,7500.88,967,5026.11,812,"Thursday"
"902",2019-06-21,5998.28,742,10690.14,1175,0,0,3873.84,818,8645.15,1032,5540.97,835,"Friday"
"903",2019-06-22,9033.21,1146,13392.95,1289,0,0,4188.95,788,10925.37,1311,5882.47,797,"Saturday"
"904",2019-06-23,6667.7,842,9518.75,915,0,0,3556.03,692,7121.31,910,4802.15,693,"Sunday"
"905",2019-06-24,4016.23,515,7167.07,749,0,0,3426.07,780,5394.57,797,4175.25,684,"Monday"
"906",2019-06-25,4137.32,556,6561.9,717,0,0,3074.82,749,5662.14,770,4086.95,629,"Tuesday"
"907",2019-06-26,4163.49,567,7012.94,776,0,0,3210.23,754,6421.03,903,4234.64,646,"Wednesday"
"908",2019-06-27,4256.62,593,7875.66,865,0,0,3872.44,834,5855.36,849,4058.15,646,"Thursday"
"909",2019-06-28,6394.22,775,10889.02,1114,0,0,3723.13,817,7489.22,975,5251.4,800,"Friday"
"910",2019-06-29,7594.21,921,11041.64,1105,0,0,4017.71,861,8936.37,1123,6057.92,834,"Saturday"
"911",2019-06-30,8343.92,1048,10839.45,1127,0,0,4009.67,778,8617.79,1113,6290.77,960,"Sunday"
"912",2019-07-01,4460.56,594,7948.72,897,0,0,3519.59,780,6129.85,874,4711.6,812,"Monday"
"913",2019-07-02,4459.92,619,7533.37,887,0,0,2852.69,639,5464.68,797,4835.37,852,"Tuesday"
"914",2019-07-03,4463.7,646,8496.58,942,0,0,3268.4,709,6092.42,881,4199.03,754,"Wednesday"
"915",2019-07-04,4459.73,585,8467.13,875,0,0,3316.3,680,6695.15,882,4306.89,749,"Thursday"
"916",2019-07-05,6267.79,844,9966.52,1091,0,0,4053.68,847,7739.09,1034,5219.53,853,"Friday"
"917",2019-07-06,9877.73,1240,11860.36,1215,0,0,4253.04,928,9525.38,1184,5560.21,793,"Saturday"
"918",2019-07-07,9029.05,1099,8911.49,918,0,0,3652.96,690,8547.24,1090,4585.48,650,"Sunday"
"919",2019-07-08,4560.86,624,7725.49,882,0,0,3436.22,756,5205.3,782,4372.7,707,"Monday"
"920",2019-07-09,5139,683,7893.46,867,0,0,3008.7,658,5822.03,794,4485.87,657,"Tuesday"
"921",2019-07-10,6205.11,872,9108.19,1047,0,0,3488.83,806,7308.45,998,4943.33,840,"Wednesday"
"922",2019-07-11,5405.49,695,9030.07,935,0,0,3555.16,738,6106.81,874,4579.32,800,"Thursday"
"923",2019-07-12,6975.42,889,10101.87,1136,0,0,3493.43,752,8584.23,1058,5158.72,823,"Friday"
"924",2019-07-13,10238.67,1294,12047.07,1243,0,0,4254.78,888,9792.21,1176,6737.25,953,"Saturday"
"925",2019-07-14,10121.24,1167,10470.6,999,0,0,3747.49,650,7785.7,929,5000.98,644,"Sunday"
"926",2019-07-15,6441.35,811,8671.24,885,0,0,3543.59,725,5883.4,781,4435.18,675,"Monday"
"927",2019-07-16,4266.63,558,7861.54,840,0,0,3470.52,749,5545.58,754,3722.96,617,"Tuesday"
"928",2019-07-17,4614.17,597,7827.76,881,0,0,3091.37,732,6499.14,861,4182.45,680,"Wednesday"
"929",2019-07-18,4994.9,659,8407.41,906,0,0,3792.5,771,7056.72,918,4518.78,810,"Thursday"
"930",2019-07-19,5702.04,773,10454.22,1111,0,0,4003.58,782,7769.69,1009,5547.67,829,"Friday"
"931",2019-07-20,9337.42,1128,11364.96,1149,0,0,4442.54,928,9723.41,1246,5317.58,790,"Saturday"
"932",2019-07-21,7812.86,979,10050.67,992,0,0,3395.06,735,7099.58,927,4892.25,732,"Sunday"
"933",2019-07-22,4530.58,645,7680.93,835,0,0,3512.79,745,5707.76,780,4405.5,710,"Monday"
"934",2019-07-23,4339.91,568,7174.64,760,0,0,3186.5,732,6338.9,868,3964.78,635,"Tuesday"
"935",2019-07-24,4407.6,616,8223.38,873,0,0,3222.7,696,6013.92,871,3671.96,655,"Wednesday"
"936",2019-07-25,4642,596,7266.95,826,0,0,3336.7,740,6142.9,845,4510.75,736,"Thursday"
"937",2019-07-26,5936.7,783,10472.09,1148,0,0,3471.25,831,8161.12,1126,5868.32,990,"Friday"
"938",2019-07-27,9941.43,1221,12319.47,1142,0,0,4119.02,814,10277.34,1280,6327.34,908,"Saturday"
"939",2019-07-28,11028.45,1263,10636.68,1019,0,0,3465.91,640,7420.97,972,5856.18,733,"Sunday"
"940",2019-07-29,4528.27,628,7080.53,793,0,0,3337.85,750,6082.76,876,4056.68,688,"Monday"
"941",2019-07-30,4430.97,580,8094.23,858,0,0,3380.29,726,5729.56,819,4008.15,680,"Tuesday"
"942",2019-07-31,4453.29,621,8466.85,874,0,0,3008.36,659,6924.43,891,4554.27,757,"Wednesday"
"943",2019-08-01,5137.09,656,8670.17,868,0,0,3282.56,729,6208.56,853,4560.37,698,"Thursday"
"944",2019-08-02,6088.15,764,11181.35,1146,0,0,3462.13,682,7839.26,999,5518.36,841,"Friday"
"945",2019-08-03,8068.59,1012,11164.48,1078,0,0,3934.71,823,9175.19,1109,5340.93,754,"Saturday"
"946",2019-08-04,7422.74,946,8614.86,825,0,0,3494.68,684,7218.62,932,4377.18,612,"Sunday"
"947",2019-08-05,4736.57,633,7372.22,771,0,0,3009.98,649,5489.2,742,4347.53,623,"Monday"
"948",2019-08-06,4402.41,600,7028.03,735,0,0,3037.83,636,5784.79,765,3904.21,616,"Tuesday"
"949",2019-08-07,4815.4,628,7686.13,770,0,0,3299.63,698,5832.44,771,4301.65,629,"Wednesday"
"950",2019-08-08,5442.29,670,7713.49,808,0,0,2999.8,606,6164.34,801,4590.41,690,"Thursday"
"951",2019-08-09,5179.92,675,10193.73,1050,0,0,3511.94,743,7139.7,948,4808.37,708,"Friday"
"952",2019-08-10,7835.34,990,9406.19,966,0,0,4182.14,819,7285.33,962,4540.39,644,"Saturday"
"953",2019-08-11,7192.01,882,8026.42,800,0,0,3436.82,655,6206.26,793,4086.69,596,"Sunday"
"954",2019-08-12,5748.51,648,8326.05,791,0,0,3457.49,693,5778.05,773,3911.44,560,"Monday"
"955",2019-08-13,5368.54,669,7514.29,765,0,0,3177.54,689,5345.26,734,4543.88,637,"Tuesday"
"956",2019-08-14,5474.04,667,8541.67,817,0,0,3561,738,6346.28,840,4060.11,582,"Wednesday"
"957",2019-08-15,2267.88,254,7031.82,666,0,0,0,0,5070.27,665,2597.61,328,"Thursday"
"958",2019-08-16,5726.9,668,9226.6,959,0,0,3977.61,792,6567.5,881,4205.11,637,"Friday"
"959",2019-08-17,7445.84,973,9513.79,967,0,0,4334.03,824,7724.88,982,4550.96,637,"Saturday"
"960",2019-08-18,7162.79,843,8259.66,773,0,0,3182.56,618,6371.9,782,4901.45,649,"Sunday"
"961",2019-08-19,5160.79,683,7694.74,781,0,0,3422.24,766,5804.93,778,4016.42,605,"Monday"
"962",2019-08-20,4738.59,591,7631.88,801,0,0,3318.71,706,6022.62,785,4137.35,602,"Tuesday"
"963",2019-08-21,6281.24,700,8206.73,869,0,0,3271.5,718,6380.3,842,4355.56,640,"Wednesday"
"964",2019-08-22,5581.85,679,8708.56,843,0,0,3156.07,681,6453.19,826,3969.22,557,"Thursday"
"965",2019-08-23,6658.52,826,8993.03,960,0,0,3335.81,669,7944.11,1027,4997.67,768,"Friday"
"966",2019-08-24,10222.91,1218,12417.32,1256,0,0,3729.3,797,8668.76,1079,5337.34,742,"Saturday"
"967",2019-08-25,8684.62,1012,9355.84,890,0,0,4035.06,746,6136.23,843,4782.28,646,"Sunday"
"968",2019-08-26,4586.68,596,7730.46,813,0,0,3291.16,716,5684.02,729,4517.89,696,"Monday"
"969",2019-08-27,4780.81,600,8217.53,863,0,0,3099.58,641,5505.48,756,5200.6,785,"Tuesday"
"970",2019-08-28,6742.8,833,8692.84,891,0,0,3782.7,718,6738.66,898,5567,836,"Wednesday"
"971",2019-08-29,5661.24,691,8371.85,830,0,0,3569.99,708,6427.58,865,4719.58,713,"Thursday"
"972",2019-08-30,6307.81,844,10763.19,1141,0,0,3624.05,750,8637.88,1127,6431.84,969,"Friday"
"973",2019-08-31,9260.66,1146,13119.66,1234,0,0,4066.99,841,9796.32,1121,6015.06,832,"Saturday"
"974",2019-09-01,9559.35,1128,10782.28,985,0,0,3712.8,671,8988.66,1100,6013.97,861,"Sunday"
"975",2019-09-02,4998.2,600,8927.61,924,0,0,4265.11,822,6152.35,835,4578.96,763,"Monday"
"976",2019-09-03,5173.43,681,8959.28,848,0,0,4169.26,808,6759.73,872,5110.77,764,"Tuesday"
"977",2019-09-04,5750.51,732,8985.99,874,0,0,3648.92,771,6333.36,854,4423.56,694,"Wednesday"
"978",2019-09-05,6136.12,773,9315.84,926,0,0,4053.94,847,6719.59,857,5057.42,705,"Thursday"
"979",2019-09-06,8065.88,1047,12561.67,1239,0,0,3665.64,712,8782.38,1100,5610.14,811,"Friday"
"980",2019-09-07,10129.31,1273,13418.71,1304,0,0,4342.6,911,9480.7,1150,6644.21,875,"Saturday"
"981",2019-09-08,9890.83,1092,11193.65,968,0,0,3554.67,631,8557.93,1067,6234.28,814,"Sunday"
"982",2019-09-09,5825.75,716,8503.87,903,0,0,3591.64,733,6041.13,761,5863.88,978,"Monday"
"983",2019-09-10,5848.5,687,9807.68,932,0,0,3892.96,738,6612.58,858,5501.06,830,"Tuesday"
"984",2019-09-11,5242.76,670,9635.82,958,0,0,4153.41,832,6616.73,841,5653.11,839,"Wednesday"
"985",2019-09-12,5014.96,608,10548.73,950,0,0,4345.42,820,6813.97,874,6934.35,1036,"Thursday"
"986",2019-09-13,7020.59,878,12116.65,1205,0,0,4853.15,899,8687.47,1125,7844.42,1187,"Friday"
"987",2019-09-14,10737.84,1230,14094.11,1329,0,0,5224.24,959,10860.33,1307,7148.33,997,"Saturday"
"988",2019-09-15,9416.44,1104,12902.45,1122,0,0,4062.14,740,8120.59,909,5337.1,680,"Sunday"
"989",2019-09-16,3900.53,490,9622.78,926,0,0,5205.43,979,5612.33,780,5264.22,799,"Monday"
"990",2019-09-17,4181.51,580,7841.44,810,0,0,4445.01,900,5234.32,741,5315.63,858,"Tuesday"
"991",2019-09-18,4681.61,610,7870.17,786,0,0,3874.37,840,5493.71,754,5808.57,795,"Wednesday"
